"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2015-11-09",3588.5,3646.88,56.85,"1.58%",3588.5,3673.76,503016704,63618404,"-",3507.21,3444.06,3403.46,3313.72,3270.9,3247.5,3349.7
"2015-11-10",3617.4,3640.49,-6.4,"-0.18%",3607.89,3669.53,429746592,56005512,"-",3571.97,3464.67,3420.82,3328.88,3282.65,3250.15,3347.97
"2015-11-11",3635,3650.25,9.76,"0.27%",3605.62,3654.88,360972672,46782220,"-",3610.09,3492.18,3440.21,3346.69,3292.83,3258.96,3343.33
"2015-11-12",3656.82,3632.9,-17.35,"-0.48%",3603.23,3659.31,361717600,48283260,"-",3632.11,3516.73,3454.95,3363.03,3303.7,3272.32,3338.42
"2015-11-13",3600.76,3580.84,-52.06,"-1.43%",3564.81,3632.56,345870944,46866864,"-",3630.27,3536.56,3464.43,3379.32,3313.22,3285.39,3333.33
"2015-11-16",3522.46,3606.96,26.12,"0.73%",3519.42,3607.61,276187040,36942184,"-",3622.29,3564.75,3475.44,3396.19,3325.52,3295.86,3327.53
"2015-11-17",3629.98,3604.8,-2.16,"-0.06%",3598.07,3678.27,383575456,52152036,"-",3615.15,3593.56,3484.41,3415.08,3340.51,3303.31,3321.52
"2015-11-18",3605.06,3568.47,-36.33,"-1.01%",3558.7,3617.07,297580736,39233876,"-",3598.79,3604.44,3496.8,3432.27,3350.92,3310.56,3314.44
"2015-11-19",3573.78,3617.06,48.59,"1.36%",3561.04,3618.21,247915584,32844260,"-",3595.63,3613.87,3509.22,3448.06,3364.19,3319.57,3312.25
"2015-11-20",3620.79,3630.5,13.44,"0.37%",3607.92,3640.53,310801984,41391088,"-",3605.56,3617.91,3520.12,3462.97,3377.51,3328.97,3309.53
"2015-11-23",3630.87,3610.31,-20.18,"-0.56%",3598.87,3654.75,315997472,41414824,"-",3606.23,3614.26,3529.16,3473.72,3388.85,3339.57,3308.63
"2015-11-24",3602.89,3616.11,5.79,"0.16%",3563.1,3616.48,248810512,32775852,"-",3608.49,3611.82,3538.25,3484.49,3399.61,3348.48,3310.43
"2015-11-25",3614.07,3647.93,31.82,"0.88%",3607.52,3648.37,273024864,38080292,"-",3624.38,3611.59,3551.88,3497.34,3412.92,3356.58,3317.73
"2015-11-26",3659.57,3635.55,-12.38,"-0.34%",3629.86,3668.38,306761600,42624744,"-",3628.08,3611.85,3564.29,3507.25,3425.24,3365.33,3328.91
"2015-11-27",3616.54,3436.3,-199.25,"-5.48%",3412.43,3621.9,354287520,46431124,"-",3589.24,3597.4,3566.98,3508.75,3433.84,3370.05,3337.39
"2015-11-30",3433.85,3445.4,9.1,"0.26%",3327.81,3470.37,304197888,38750364,"-",3556.26,3581.24,3573,3510.71,3442.45,3376.67,3343.42
"2015-12-01",3442.44,3456.31,10.9,"0.32%",3417.54,3483.41,252390752,33025674,"-",3524.3,3566.39,3579.98,3511.74,3452.91,3385.69,3347.16
"2015-12-02",3450.28,3536.91,80.6,"2.33%",3427.66,3538.85,301491488,36918304,"-",3502.09,3563.24,3583.84,3518.95,3465.01,3393.38,3352.67
"2015-12-03",3525.73,3584.82,47.92,"1.35%",3517.23,3591.73,281111232,33885908,"-",3491.95,3560.01,3586.94,3526.15,3476.05,3403.36,3359.64
"2015-12-04",3558.15,3524.99,-59.83,"-1.67%",3510.41,3568.97,251736416,31976682,"-",3509.69,3549.46,3583.69,3529.9,3484.59,3411.9,3365.72
"2015-12-07",3529.81,3536.93,11.94,"0.34%",3506.62,3543.95,208302576,28056158,"-",3527.99,3542.12,3578.19,3533.48,3490.82,3419.51,3373.33
"2015-12-08",3518.65,3470.07,-66.86,"-1.89%",3466.79,3518.65,224367312,29782174,"-",3530.74,3527.52,3569.67,3534.67,3495.24,3425.2,3378.32
"2015-12-09",3462.58,3472.44,2.37,"0.07%",3454.88,3495.7,195698848,26785488,"-",3517.85,3509.97,3560.78,3537.91,3500.49,3432.33,3382.15
"2015-12-10",3469.81,3455.5,-16.94,"-0.49%",3446.27,3503.65,200427520,27949970,"-",3491.99,3491.97,3551.91,3540.19,3503.43,3438.58,3386.44
"2015-12-11",3441.6,3434.58,-20.91,"-0.61%",3410.92,3455.55,182908880,24507642,"-",3473.9,3491.79,3544.6,3541.92,3504.51,3445.43,3390.34
"2015-12-14",3403.51,3520.67,86.09,"2.51%",3399.28,3521.78,215374624,27921354,"-",3470.65,3499.32,3540.28,3548.44,3507.86,3453.83,3397.11
"2015-12-15",3518.13,3510.35,-10.31,"-0.29%",3496.85,3529.96,200471344,27627494,"-",3478.71,3504.73,3535.56,3554.89,3509.99,3463.27,3405.53
"2015-12-16",3522.09,3516.19,5.83,"0.17%",3506.29,3538.69,193482304,26528864,"-",3487.46,3502.65,3532.95,3556.78,3514.87,3472.54,3411.59
"2015-12-17",3533.63,3580,63.81,"1.81%",3533.63,3583.41,283856480,38143960,"-",3512.36,3502.17,3531.09,3558.68,3520.16,3481.27,3419.83
"2015-12-18",3574.94,3578.96,-1.03,"-0.03%",3568.16,3614.7,273707904,36538580,"-",3541.23,3507.57,3528.52,3558.32,3524.32,3489.19,3427.84
"2015-12-21",3568.58,3642.47,63.51,"1.77%",3565.75,3651.06,299849280,39831696,"-",3565.59,3518.12,3530.12,3558.17,3529.64,3496.28,3435.94
"2015-12-22",3645.99,3651.77,9.3,"0.26%",3616.87,3652.63,261178752,36084604,"-",3593.88,3536.29,3531.91,3558.54,3535.08,3503.45,3443.71
"2015-12-23",3653.28,3636.09,-15.68,"-0.43%",3633.03,3684.57,298201792,41990292,"-",3617.86,3552.66,3531.32,3558.07,3541.6,3510.93,3452.38
"2015-12-24",3631.31,3612.49,-23.6,"-0.65%",3572.28,3640.22,227785216,31542126,"-",3624.36,3568.36,3530.16,3557.39,3547.23,3516.42,3460.21
"2015-12-25",3614.05,3627.91,15.43,"0.43%",3601.74,3635.26,198451120,27466004,"-",3634.15,3587.69,3539.74,3558.96,3553.36,3521.15,3469.14
"2015-12-28",3635.77,3533.78,-94.13,"-2.59%",3533.78,3641.59,269983264,36904280,"-",3612.41,3589,3544.16,3556.52,3558.58,3524.09,3476.36
"2015-12-29",3528.4,3563.74,29.96,"0.85%",3515.52,3564.17,182551920,25093890,"-",3594.8,3594.34,3549.53,3555.15,3564.76,3526.86,3485.12
"2015-12-30",3566.73,3572.88,9.14,"0.26%",3538.11,3573.68,187889600,26778766,"-",3582.16,3600.01,3551.33,3555.3,3567.59,3531.9,3493.78
"2015-12-31",3570.47,3539.18,-33.69,"-0.94%",3538.35,3580.6,176963664,25403106,"-",3567.5,3595.93,3549.05,3552.7,3568,3535.31,3500.38
"2016-01-04",3536.59,3296.26,-242.92,"-6.86%",3295.74,3538.69,184418432,24092916,"-",3501.17,3567.66,3537.61,3541.56,3560.65,3532.99,3502.27
"2016-01-05",3196.65,3287.71,-8.55,"-0.26%",3189.6,3328.14,266882096,32841722,"-",3451.95,3532.18,3525.15,3530.81,3551.67,3530.15,3502.27
"2016-01-06",3291.19,3361.84,74.13,"2.25%",3288.93,3362.97,238886672,28524322,"-",3411.57,3503.19,3519.74,3522.33,3544.71,3528.7,3503.41
"2016-01-07",3309.66,3125,-236.84,"-7.04%",3115.89,3309.66,70569120,7998198.5,"-",3322,3452.08,3502.37,3504.9,3531.57,3523.69,3501.12
"2016-01-08",3194.63,3186.41,61.41,"1.97%",3056.88,3235.45,286440832,32416714,"-",3251.44,3409.47,3488.91,3489.93,3520.41,3519.68,3498.59
"2016-01-11",3131.85,3016.7,-169.71,"-5.33%",3016.7,3166.22,271643680,28637964,"-",3195.53,3348.35,3468.02,3475.95,3506.31,3512.36,3492.35
"2016-01-12",3026.16,3022.86,6.16,"0.20%",2978.46,3047.66,207659616,22413544,"-",3142.56,3297.26,3443.13,3461.86,3491.71,3506.32,3486.28
"2016-01-13",3041.11,2949.6,-73.26,"-2.42%",2949.29,3059.01,194282112,20837604,"-",3060.11,3235.84,3415.09,3444.97,3475.33,3498.97,3478.35
"2016-01-14",2874.05,3007.65,58.05,"1.97%",2867.55,3012.29,212905632,21801366,"-",3036.64,3179.32,3389.67,3427.33,3461.31,3489.93,3473.14
"2016-01-15",2988.05,2900.97,-106.68,"-3.55%",2883.87,3001.71,198721696,20660398,"-",2979.56,3115.5,3355.71,3404.53,3443.4,3477.5,3465.34
"2016-01-18",2847.54,2913.84,12.87,"0.44%",2844.7,2945.45,164699696,17361998,"-",2958.98,3077.26,3322.46,3384.16,3425.49,3463.97,3457.03
"2016-01-19",2914.41,3007.74,93.9,"3.22%",2906.4,3012.07,205279696,22267480,"-",2955.96,3049.26,3290.72,3366.52,3410.42,3451.19,3450
"2016-01-20",2993.01,2976.69,-31.05,"-1.03%",2951.92,3016.28,216505472,23456292,"-",2961.38,3010.75,3256.97,3350.08,3394.44,3437.91,3442.37
"2016-01-21",2934.39,2880.48,-96.21,"-3.23%",2880.08,2998.79,191675664,20363458,"-",2935.94,2986.29,3219.19,3330.34,3375.25,3422.52,3434.13
"2016-01-22",2911.11,2916.56,36.08,"1.25%",2851.73,2931.36,159810736,17006224,"-",2939.06,2959.31,3184.39,3312.38,3357.28,3408.19,3426.28
"2016-01-25",2934.08,2938.51,21.95,"0.75%",2911.83,2955.78,153039056,16402340,"-",2944,2951.49,3149.92,3295.84,3344.83,3395.34,3418.88
"2016-01-26",2907.72,2749.79,-188.73,"-6.42%",2743.84,2911.99,210836048,21260816,"-",2892.41,2924.18,3110.72,3270.15,3327.44,3378.2,3409.29
"2016-01-27",2756.08,2735.56,-14.23,"-0.52%",2638.3,2768.77,215722048,20742668,"-",2844.18,2902.78,3069.31,3244.32,3309.42,3360.82,3399.61
"2016-01-28",2711.16,2655.66,-79.9,"-2.92%",2647.49,2740.54,171120288,16735742,"-",2799.22,2867.58,3023.45,3215.64,3287.39,3342.56,3386.21
"2016-01-29",2652.85,2737.6,81.94,"3.09%",2649.79,2755.37,186673104,18000682,"-",2763.42,2851.24,2983.37,3187.56,3266.21,3324.97,3373.12
"2016-02-01",2730.98,2688.85,-48.75,"-1.78%",2655.62,2735.26,156383744,15283074,"-",2713.49,2828.74,2953,3157.89,3245.31,3306.14,3358.1
"2016-02-02",2687.98,2749.57,60.72,"2.26%",2687.98,2755.16,158078208,15893681,"-",2713.45,2802.93,2926.09,3128.12,3225.62,3288.92,3343.15
"2016-02-03",2719.57,2739.25,-10.32,"-0.38%",2696.88,2746.07,148397216,14662712,"-",2714.19,2779.18,2894.96,3097.71,3207.35,3271.39,3328.13
"2016-02-04",2751.43,2781.02,41.78,"1.53%",2751.31,2793.3,170382016,17534738,"-",2739.26,2769.24,2877.77,3069.2,3190.07,3254.05,3313.64
"2016-02-05",2783.08,2763.49,-17.53,"-0.63%",2762.16,2790.06,141186288,14555364,"-",2744.44,2753.93,2856.62,3040.9,3172.77,3236.61,3299.15
"2016-02-15",2684.96,2746.2,-17.3,"-0.63%",2682.09,2760.36,129263936,12932106,"-",2755.91,2734.7,2843.09,3011.51,3155.56,3222.8,3285.24
"2016-02-16",2758.58,2836.57,90.37,"3.29%",2758.58,2840.62,195961616,19896914,"-",2773.31,2743.38,2833.78,2988.27,3138.45,3210.63,3272.4
"2016-02-17",2829.76,2867.34,30.77,"1.08%",2824.36,2868.7,216909920,22596424,"-",2798.92,2756.55,2829.67,2965.06,3122.38,3198.85,3260.11
"2016-02-18",2881.78,2862.89,-4.45,"-0.16%",2857.7,2893.21,219203872,23077504,"-",2815.3,2777.28,2822.43,2941.39,3106.05,3185.37,3248.35
"2016-02-19",2854.9,2860.02,-2.87,"-0.10%",2840.49,2872.72,163391424,17842484,"-",2834.6,2789.52,2820.38,2918.75,3088.05,3170.87,3235.73
"2016-02-22",2888.6,2927.18,67.15,"2.35%",2880.35,2933.96,232176048,23868282,"-",2870.8,2813.35,2821.05,2906.45,3071.75,3158.92,3224.01
"2016-02-23",2925.71,2903.33,-23.84,"-0.81%",2872.28,2928.05,199740656,21154894,"-",2884.15,2828.73,2815.83,2893.64,3053.27,3146.24,3212.22
"2016-02-24",2889.88,2928.9,25.56,"0.88%",2872.27,2929.87,213410384,22785164,"-",2896.46,2847.69,2813.44,2879.21,3035.2,3135.42,3200.77
"2016-02-25",2922.24,2741.25,-187.65,"-6.41%",2729.85,2922.24,270284416,27176714,"-",2872.14,2843.72,2806.48,2866.42,3012.83,3120.8,3185.66
"2016-02-26",2760.06,2767.21,25.96,"0.95%",2715.87,2784.75,191110464,19006898,"-",2853.57,2844.09,2799.01,2852.44,2991.7,3107.03,3171.19
"2016-02-29",2754.81,2687.98,-79.23,"-2.86%",2638.96,2755.89,207410704,19464020,"-",2805.73,2838.27,2786.48,2841.49,2968.2,3092.1,3158.72
"2016-03-01",2688.38,2733.17,45.19,"1.68%",2668.76,2747.56,187207440,18218554,"-",2771.7,2827.93,2785.65,2831.83,2948.19,3076.35,3146.84
"2016-03-02",2733.77,2849.68,116.51,"4.26%",2732.54,2852.7,270961792,25931876,"-",2755.86,2826.16,2791.36,2828.5,2930.33,3063.14,3136.73
"2016-03-03",2847.33,2859.76,10.08,"0.35%",2840.87,2878.45,287478208,27997192,"-",2779.56,2825.85,2801.56,2823.57,2912.51,3050.01,3125.45
"2016-03-04",2848.54,2874.15,14.39,"0.50%",2808.85,2880.37,312495168,29498212,"-",2800.95,2827.26,2808.39,2822.67,2895.88,3035.89,3113.6
"2016-03-07",2886.64,2897.34,23.19,"0.81%",2871.35,2911.84,217466832,20855932,"-",2842.82,2824.28,2818.82,2822.12,2885.91,3022.26,3103.14
"2016-03-08",2895.67,2901.39,4.05,"0.14%",2802.56,2902.62,233482672,22051396,"-",2876.46,2824.08,2826.41,2818.58,2876.25,3007.44,3092.55
"2016-03-09",2839.41,2862.56,-38.83,"-1.34%",2811.72,2863.01,183355392,17707256,"-",2879.04,2817.45,2832.57,2814.78,2863.77,2991.65,3082.43
"2016-03-10",2847.57,2804.73,-57.83,"-2.02%",2803.48,2863.18,138979456,14181242,"-",2868.03,2823.8,2833.76,2812.25,2855.76,2975.02,3071.3
"2016-03-11",2781.6,2810.31,5.58,"0.20%",2772.55,2815.61,127247552,12845031,"-",2855.27,2828.11,2836.1,2808.71,2846.36,2958.98,3060.54
"2016-03-14",2830.08,2859.5,49.19,"1.75%",2823.03,2889.82,194816016,20279314,"-",2847.7,2845.26,2841.76,2806.08,2842.43,2943.61,3050.96
"2016-03-15",2853.98,2864.37,4.87,"0.17%",2819.79,2865.79,163386672,17021952,"-",2840.29,2858.38,2843.15,2809.89,2838.47,2930.22,3040.02
"2016-03-16",2858.71,2870.43,6.06,"0.21%",2854.19,2881.53,186492544,19019386,"-",2841.87,2860.45,2843.31,2814.39,2836.49,2916.36,3029.36
"2016-03-17",2875.41,2904.83,34.4,"1.20%",2857.19,2921,200290224,21384364,"-",2861.89,2864.96,2845.4,2822.7,2833.92,2903,3019.17
"2016-03-18",2915.52,2955.15,50.32,"1.73%",2908.74,2971.55,313332736,32824116,"-",2890.86,2873.06,2850.16,2829.95,2835.27,2891.32,3008.75
"2016-03-21",2978.46,3018.8,63.65,"2.15%",2973.76,3028.32,352400416,38082308,"-",2922.72,2885.21,2854.74,2840.95,2837.9,2885.77,2999.42
"2016-03-22",3001.63,2999.36,-19.44,"-0.64%",2988.43,3019.1,270377344,31102530,"-",2949.71,2895,2859.54,2849.27,2837.69,2880,2988.7
"2016-03-23",2991.17,3009.96,10.6,"0.35%",2980.86,3012.56,216977472,25632816,"-",2977.62,2909.74,2863.6,2858.3,2838.52,2872.96,2978
"2016-03-24",2986.8,2960.97,-48.99,"-1.63%",2960.54,2998.15,237006400,27479512,"-",2988.85,2925.37,2874.58,2864.29,2840.53,2869.68,2966.75
"2016-03-25",2956.2,2979.43,18.46,"0.62%",2952.11,2981.41,175074352,20081844,"-",2993.7,2942.28,2885.19,2871.49,2842.1,2865.54,2956.2
"2016-03-28",2988.01,2957.82,-21.61,"-0.73%",2948.53,3008.17,202021232,23232372,"-",2981.51,2952.11,2898.69,2878.55,2842.58,2864.37,2945.03
"2016-03-29",2956.71,2919.83,-37.99,"-1.28%",2905.25,2962.2,182965344,20162582,"-",2965.6,2957.66,2908.02,2881.32,2846.84,2862.3,2934.8
"2016-03-30",2941.22,3000.65,80.81,"2.77%",2941.22,3001.11,210371456,23441062,"-",2963.74,2970.68,2915.57,2885.76,2853.46,2863.33,2925.41
"2016-03-31",3009.37,3003.92,3.27,"0.11%",2992.92,3023.41,220413440,25221976,"-",2972.33,2980.59,2922.78,2890.47,2862.17,2863.25,2915.93
"2016-04-01",2997.09,3009.53,5.61,"0.19%",2956.25,3009.67,206545856,21752054,"-",2978.35,2986.03,2929.54,2895.45,2868.97,2865.42,2907.1
"2016-04-05",3000.94,3053.07,43.54,"1.45%",2993.15,3057.33,256730336,27665468,"-",2997.4,2989.45,2937.33,2899.65,2878.07,2868.21,2903.05
"2016-04-06",3039.74,3050.59,-2.47,"-0.08%",3029,3059.79,232262048,25491456,"-",3023.55,2994.58,2944.79,2904.55,2885.6,2869.06,2899.1
"2016-04-07",3058.34,3008.42,-42.17,"-1.38%",3007.06,3062.36,220919504,24396180,"-",3025.11,2994.42,2952.08,2907.21,2892.33,2869.7,2893.21
"2016-04-08",2988.2,2984.96,-23.46,"-0.78%",2960.46,2996.17,187904640,20733710,"-",3021.31,2996.82,2961.1,2915.33,2897.43,2871.79,2890.87
"2016-04-11",3006.91,3033.96,49,"1.64%",3006.91,3048.98,220018320,25232840,"-",3026.2,3002.27,2972.28,2924.22,2904.19,2874.14,2888.33
"2016-04-12",3031.3,3023.65,-10.31,"-0.34%",3001.32,3036.82,182718672,20707980,"-",3020.32,3008.86,2980.49,2935.41,2911.12,2875.84,2888.45
"2016-04-13",3041.36,3066.64,42.99,"1.42%",3041.36,3097.16,310003232,33142070,"-",3023.53,3023.54,2990.6,2946.53,2916.88,2882.18,2889.18
"2016-04-14",3080.09,3082.36,15.72,"0.51%",3056.99,3086.7,208237840,23505606,"-",3038.31,3031.71,3001.2,2954.28,2922.25,2889.11,2891.39
"2016-04-15",3085.03,3078.12,-4.24,"-0.14%",3066.87,3089.95,189613056,22414132,"-",3056.95,3039.13,3009.86,2961.56,2927.63,2897.56,2892.56
"2016-04-18",3058.46,3033.66,-44.46,"-1.44%",3022.97,3058.46,183304512,20861308,"-",3056.89,3041.54,3013.79,2966.88,2931.97,2903.48,2894.78
"2016-04-19",3047.13,3042.82,9.16,"0.30%",3024.9,3054.5,156533200,18094800,"-",3060.72,3040.52,3014.99,2971.73,2934.86,2910.56,2896.93
"2016-04-20",3050.38,2972.58,-70.24,"-2.31%",2905.05,3055.69,283144224,31115486,"-",3041.91,3032.72,3013.65,2974.1,2936.6,2915.02,2896.34
"2016-04-21",2954.37,2952.89,-19.69,"-0.66%",2943.46,2990.67,189406848,20647714,"-",3016.01,3027.16,3010.79,2977.11,2937.2,2919.29,2895.94
"2016-04-22",2933.03,2959.24,6.35,"0.22%",2926.78,2960.21,137211664,14880044,"-",2992.24,3024.59,3010.71,2982.26,2942.64,2922.86,2897.26
"2016-04-25",2949.97,2946.67,-12.57,"-0.42%",2917.02,2954.09,125856248,14063875,"-",2974.84,3015.86,3009.07,2986.81,2947.13,2926.52,2897.76
"2016-04-26",2944.72,2964.7,18.03,"0.61%",2933.97,2965.43,117711608,13429246,"-",2959.22,3009.97,3009.41,2990.31,2954.05,2930.89,2898.19
"2016-04-27",2967.19,2953.67,-11.03,"-0.37%",2949.43,2976.02,130867640,15028630,"-",2955.43,2998.67,3011.11,2993.29,2959.56,2933.23,2901.59
"2016-04-28",2955.74,2945.59,-8.08,"-0.27%",2916.37,2959.51,138663264,15461469,"-",2953.97,2984.99,3008.35,2995.79,2961.96,2934.8,2905.09
"2016-04-29",2935.38,2938.32,-7.27,"-0.25%",2930.36,2950.58,109310624,12850273,"-",2949.79,2971.01,3005.07,2996.91,2963.92,2936.31,2909.8
"2016-05-03",2940.39,2992.64,54.32,"1.85%",2929.81,2993.53,168703648,19581660,"-",2958.98,2966.91,3004.23,2998.16,2966.89,2938.96,2914.05
"2016-05-04",2983.03,2991.27,-1.37,"-0.05%",2978.33,3004.42,165407104,18904638,"-",2964.3,2961.76,3001.14,2997.24,2969.23,2940.24,2919.09
"2016-05-05",2987.02,2997.84,6.57,"0.22%",2977.2,2999.12,144831392,16311378,"-",2973.13,2964.28,2998.5,2997.19,2971.65,2942.13,2923.23
"2016-05-06",2998.4,2913.25,-84.59,"-2.82%",2913.04,3003.59,206796496,23407744,"-",2966.66,2960.32,2993.74,2993.97,2972.91,2941.82,2926.13
"2016-05-09",2896.16,2832.11,-81.14,"-2.79%",2821.83,2896.16,180378336,18870568,"-",2945.42,2947.61,2986.1,2989.67,2973.6,2943.64,2926.98
"2016-05-10",2822.33,2832.59,0.48,"0.02%",2820.16,2845.24,120829304,12853527,"-",2913.41,2936.2,2976.03,2984.78,2974.15,2944.94,2928.14
"2016-05-11",2843.54,2837.04,4.45,"0.16%",2818.7,2857.25,135795472,14602251,"-",2882.57,2923.43,2966.7,2980.75,2973.59,2947.93,2929.65
"2016-05-12",2812.11,2835.86,-1.18,"-0.04%",2781.24,2839.28,136337648,14083863,"-",2850.17,2911.65,2955.16,2977.95,2972.88,2949.98,2929.64
"2016-05-13",2828.46,2827.11,-8.75,"-0.31%",2814.11,2850.09,114319712,12369265,"-",2832.94,2899.8,2942.4,2972.17,2971.8,2949.53,2928.97
"2016-05-16",2816.78,2850.86,23.75,"0.84%",2804.99,2851.23,114653592,12684430,"-",2836.69,2891.06,2931.04,2967.07,2970.45,2949.35,2928.77
"2016-05-17",2850.93,2843.68,-7.18,"-0.25%",2832.46,2860.32,123369064,14000100,"-",2838.91,2876.16,2921.54,2961.54,2967.66,2948.74,2928.49
"2016-05-18",2828.18,2807.51,-36.17,"-1.27%",2781.42,2828.26,140487824,14939682,"-",2833,2857.78,2909.77,2953.35,2962.38,2946.94,2926.5
"2016-05-19",2802.31,2806.91,-0.61,"-0.02%",2801.55,2829.4,111595072,12415105,"-",2827.21,2838.69,2901.49,2945.23,2957.57,2945.05,2924.89
"2016-05-20",2792.89,2825.48,18.58,"0.66%",2785.08,2825.95,108700896,12379460,"-",2826.89,2829.91,2895.12,2939.13,2952.96,2944.31,2923.17
"2016-05-23",2826.31,2843.65,18.16,"0.64%",2826.26,2848.07,120470456,13995036,"-",2825.45,2831.07,2889.34,2934.42,2950.02,2945.09,2924.88
"2016-05-24",2839.68,2821.67,-21.98,"-0.77%",2807.19,2839.7,111452448,12109606,"-",2821.04,2829.98,2883.09,2927.35,2946.08,2945.32,2925.78
"2016-05-25",2835.03,2815.09,-6.58,"-0.23%",2807.75,2843.17,103527264,11776763,"-",2822.56,2827.78,2875.61,2920.39,2942.51,2944.43,2927.9
"2016-05-26",2813.54,2822.44,7.36,"0.26%",2780.76,2827.09,114766800,12710518,"-",2825.67,2826.44,2869.05,2912.25,2940.08,2943.59,2929.39
"2016-05-27",2817.97,2821.05,-1.4,"-0.05%",2809.8,2832.8,109845824,12385886,"-",2824.78,2825.83,2862.82,2903.54,2935.59,2942.6,2928.91
"2016-05-30",2814.65,2822.45,1.4,"0.05%",2794.66,2830.97,106319584,11558748,"-",2820.54,2822.99,2857.03,2895.02,2931.05,2940.96,2928.29
"2016-05-31",2822.59,2916.62,94.17,"3.34%",2822.59,2917.14,215260352,23652850,"-",2839.53,2830.29,2853.22,2891.12,2928.73,2940.19,2929
"2016-06-01",2917.15,2913.51,-3.11,"-0.11%",2909.51,2929.08,188386432,21986806,"-",2859.21,2840.89,2849.34,2886.81,2925.24,2938.08,2929.27
"2016-06-02",2911.22,2925.23,11.72,"0.40%",2906.52,2925.67,159716912,18508490,"-",2879.77,2852.72,2845.71,2885.23,2922.1,2936.6,2929.67
"2016-06-03",2929.79,2938.68,13.45,"0.46%",2915.19,2945.52,172021024,21130248,"-",2903.3,2864.04,2846.98,2884.76,2920.36,2935.17,2930.93
"2016-06-06",2940.99,2934.1,-4.58,"-0.16%",2922.28,2945.94,141993744,17242678,"-",2925.63,2873.08,2852.08,2883.92,2919.09,2934.63,2933.09
"2016-06-07",2936.28,2936.04,1.95,"0.07%",2923.5,2938.44,132987864,16360561,"-",2929.51,2884.52,2857.25,2883.57,2916.64,2933.77,2935.19
"2016-06-08",2932.38,2927.16,-8.89,"-0.30%",2908.37,2937.99,143046080,17737732,"-",2932.24,2895.73,2861.76,2882.31,2914.23,2933.15,2936.31
"2016-06-13",2897.27,2833.07,-94.09,"-3.21%",2832.51,2911.16,169255440,19854776,"-",2913.81,2896.79,2861.62,2878.29,2908.39,2931.42,2935.79
"2016-06-14",2824.23,2842.19,9.12,"0.32%",2822.06,2843.46,119755272,13853175,"-",2894.51,2898.9,2862.37,2874.85,2902.38,2928.25,2935.32
"2016-06-15",2814.69,2887.21,45.02,"1.58%",2811.78,2894.26,166671072,19719934,"-",2885.13,2905.38,2864.19,2873.14,2897.61,2925.92,2935.03
"2016-06-16",2878.4,2872.82,-14.39,"-0.50%",2865.39,2887.74,173882752,20195716,"-",2872.49,2901,2865.64,2869.15,2893.59,2923.18,2933.66
"2016-06-17",2873.01,2885.1,12.29,"0.43%",2872.18,2900.3,171472512,19543250,"-",2864.08,2898.16,2869.52,2865.61,2889.65,2919.82,2931.43
"2016-06-20",2887.64,2888.81,3.7,"0.13%",2864.02,2891.66,136571056,16373444,"-",2875.23,2894.52,2873.62,2861.98,2887.55,2916.59,2929.58
"2016-06-21",2898.38,2878.56,-10.25,"-0.35%",2869.18,2919.3,164359088,19820192,"-",2882.5,2888.51,2876.27,2860.82,2885.69,2913.99,2927.39
"2016-06-22",2872.73,2905.55,26.99,"0.94%",2869.51,2905.98,130590424,15633939,"-",2886.17,2885.65,2879.37,2863.27,2884.35,2912.4,2926.47
"2016-06-23",2902.4,2891.96,-13.59,"-0.47%",2878.66,2904.11,136137376,16368027,"-",2890,2881.24,2882.88,2865.25,2882.98,2909.56,2925.01
"2016-06-24",2883.76,2854.29,-37.67,"-1.30%",2807.6,2899.57,190842608,21491344,"-",2883.83,2873.96,2884.84,2865.82,2880.22,2906.17,2923.29
"2016-06-27",2840.56,2895.7,41.42,"1.45%",2840.28,2895.73,156697472,18985472,"-",2885.21,2880.22,2888.51,2867.82,2878.78,2902.75,2922.89
"2016-06-28",2885.01,2912.56,16.85,"0.58%",2878.82,2913.58,173871040,21107930,"-",2892.01,2887.26,2893.08,2870.67,2877.95,2899.36,2921.42
"2016-06-29",2918.53,2931.59,19.03,"0.65%",2915.06,2934,193215584,22340636,"-",2897.22,2891.69,2898.54,2873.36,2877.78,2896.43,2920.21
"2016-06-30",2931.48,2929.61,-1.99,"-0.07%",2922.31,2938.14,154464928,18745980,"-",2904.75,2897.37,2899.19,2876.22,2876.21,2894.35,2918.88
"2016-07-01",2931.8,2932.48,2.87,"0.10%",2925.81,2944.99,141246224,17300620,"-",2920.39,2902.11,2900.14,2880.39,2874.74,2892.14,2916.87
"2016-07-04",2924.29,2988.6,56.13,"1.91%",2922.52,2992.5,222017120,25315036,"-",2938.97,2912.09,2903.3,2886.44,2874.5,2892.46,2915.84
"2016-07-05",2991.75,3006.39,17.79,"0.60%",2990.64,3010.27,235204448,27041802,"-",2957.73,2924.87,2906.69,2892.47,2876.83,2893.53,2915.8
"2016-07-06",2998.52,3017.29,10.9,"0.36%",2984.83,3017.65,212370928,24649784,"-",2974.87,2936.05,2910.85,2898.26,2881.46,2894.69,2916.34
"2016-07-07",3009.35,3016.85,-0.45,"-0.01%",2994.64,3024.11,222681664,27019712,"-",2992.32,2948.54,2914.89,2904.77,2886.07,2896.1,2916.06
