"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2015-10-28",11689.29,11494.35,-264.06,"-2.25%",11446.43,11834.07,341529344,55478544,"-",11569.82,11435.74,10919.69,10612.67,10530.76,10983.74,11249.55
"2015-10-29",11565.71,11566.66,72.31,"0.63%",11406.1,11694.78,281809600,45515028,"-",11622.13,11469.47,10986.12,10650.73,10564.98,10948.61,11237.05
"2015-10-30",11542.01,11546.05,-20.61,"-0.18%",11369.39,11711.04,296335968,49529120,"-",11610.65,11486.59,11068.19,10686.81,10606.14,10917.19,11215.76
"2015-11-02",11306.2,11304.88,-241.17,"-2.09%",11266.04,11637.99,274690912,45811520,"-",11534.07,11477.98,11127.65,10737.7,10632.4,10875.39,11197.58
"2015-11-03",11341.3,11288.14,-16.74,"-0.15%",11200.6,11416.84,224051328,38160800,"-",11440.02,11447.08,11194.56,10804.28,10644.61,10832.23,11179.48
"2015-11-04",11351.25,11884.9,596.76,"5.29%",11351.25,11884.9,339438208,56797680,"-",11518.13,11543.97,11289.4,10870.76,10678,10798.45,11174.87
"2015-11-05",11908.69,11939.81,54.91,"0.46%",11853.46,12091.53,429137184,69485968,"-",11592.76,11607.44,11366.65,10944.09,10722.43,10783.57,11162
"2015-11-06",11952.51,12273.35,333.54,"2.79%",11952.51,12292.42,377370592,63084836,"-",11738.22,11674.43,11453.31,11024.84,10777.9,10769.83,11157.81
"2015-11-09",12227.41,12453.24,179.89,"1.47%",12145.06,12538.35,422232448,73203344,"-",11967.89,11750.98,11527.9,11100.73,10839.43,10767.2,11158.34
"2015-11-10",12390.53,12500.53,47.29,"0.38%",12349.03,12597.16,400913312,69508920,"-",12210.37,11825.19,11600.82,11176.12,10893.94,10779.17,11154.13
"2015-11-11",12509.53,12677.54,177.01,"1.42%",12445.29,12687.2,382124864,67347656,"-",12368.89,11943.51,11689.62,11260.96,10945.38,10813.31,11143.7
"2015-11-12",12735.5,12635.39,-42.15,"-0.33%",12483.34,12758.67,403545120,74875824,"-",12508.01,12050.38,11759.92,11340.87,11000.65,10862.06,11132.24
"2015-11-13",12492.94,12402.04,-233.35,"-1.85%",12272.38,12574.96,362993472,66933772,"-",12533.75,12135.98,11811.29,11424.12,11049.1,10912.11,11120.33
"2015-11-16",12180.99,12620.38,218.34,"1.76%",12171.66,12620.38,292408224,53927320,"-",12567.18,12267.53,11872.75,11507.61,11120.16,10959.43,11107.41
"2015-11-17",12744.79,12511.55,-108.83,"-0.86%",12478.97,12827.2,403496960,75083120,"-",12569.38,12389.87,11918.48,11593,11200.68,10993.66,11091.84
"2015-11-18",12516.14,12283.76,-227.78,"-1.82%",12257.04,12580.91,306149504,55077544,"-",12490.62,12429.76,11986.87,11669.52,11260.51,11028.35,11070.34
"2015-11-19",12326.16,12609.84,326.08,"2.65%",12309.79,12609.84,294467424,53137508,"-",12485.51,12496.76,12052.1,11743.35,11332.26,11077.3,11069.1
"2015-11-20",12650.25,12702.03,92.19,"0.73%",12565.8,12766.26,364726720,66559528,"-",12545.51,12539.63,12107.03,11815.41,11403.54,11130.24,11064.79
"2015-11-23",12699.15,12586.69,-115.34,"-0.91%",12539.98,12806.32,362385504,65885980,"-",12538.77,12552.97,12151.98,11869.59,11463.79,11182.14,11064.83
"2015-11-24",12580.72,12694.86,108.17,"0.86%",12438.92,12694.86,283930688,53080792,"-",12575.44,12572.41,12198.8,11924.68,11525.19,11229.64,11078.04
"2015-11-25",12696.13,12893.23,198.37,"1.56%",12666.19,12904.79,325415904,63910136,"-",12697.33,12593.98,12268.74,11991.08,11594.22,11275.1,11110.09
"2015-11-26",12952,12767.5,-125.73,"-0.98%",12747.89,12970.47,349661632,68014504,"-",12728.86,12607.19,12328.79,12042.35,11657.45,11321.95,11152.92
"2015-11-27",12697.51,11961.7,-805.8,"-6.31%",11880.32,12733.45,371475168,67845192,"-",12580.8,12563.15,12349.57,12061.91,11708.88,11351.91,11187.28
"2015-11-30",11991.7,12037.86,76.16,"0.64%",11455.5,12121.22,325215296,59662828,"-",12471.03,12504.9,12386.22,12083.47,11756.93,11397.11,11217.01
"2015-12-01",12022.83,12081.17,43.31,"0.36%",11938.63,12206.17,270222240,51256356,"-",12348.29,12461.86,12425.87,12099.61,11810.22,11452.91,11238.36
"2015-12-02",12068.98,12186.27,105.1,"0.87%",11830.99,12188.01,263999920,46925740,"-",12206.9,12452.11,12440.94,12141.95,11865.17,11498.83,11265.65
"2015-12-03",12205.44,12447.38,261.11,"2.14%",12205.44,12447.38,249532944,45659492,"-",12142.88,12435.87,12466.32,12180.02,11916.48,11552.98,11303.73
"2015-12-04",12384.5,12329.18,-118.2,"-0.95%",12268.49,12474.46,268070336,50315916,"-",12216.37,12398.58,12469.11,12204.22,11961.21,11602.55,11341.63
"2015-12-07",12351.41,12443.05,113.87,"0.92%",12262.13,12467.85,247670400,47048632,"-",12297.41,12384.22,12468.6,12229.39,11998.25,11647.88,11382.49
"2015-12-08",12371.11,12164.97,-278.08,"-2.23%",12151.15,12371.11,261043072,49075016,"-",12314.17,12331.23,12451.82,12242.94,12026.32,11686.4,11413.23
"2015-12-09",12112.2,12179.83,14.86,"0.12%",12091.76,12257.58,232964400,45038228,"-",12312.88,12259.89,12426.93,12265.79,12058.28,11727.35,11439.23
"2015-12-10",12180.77,12181.03,1.2,"0.01%",12158.65,12318.04,228638944,44924028,"-",12259.61,12201.24,12404.22,12286.27,12082.07,11766.21,11468.5
"2015-12-11",12120.59,12134.02,-47.01,"-0.39%",12051.44,12228.29,204665904,38781340,"-",12220.58,12218.48,12390.82,12305.87,12101.05,11810.8,11496.34
"2015-12-14",12023.81,12400.59,266.57,"2.20%",12004.49,12400.59,214942208,39303780,"-",12212.09,12254.75,12379.83,12342.39,12126.29,11856.5,11540.05
"2015-12-15",12412.46,12495.25,94.66,"0.76%",12412.46,12553.79,228293824,43828532,"-",12278.14,12296.16,12379.01,12382.63,12148.74,11907.4,11593.45
"2015-12-16",12533.11,12511.03,15.78,"0.13%",12471.09,12595.12,235451312,46274340,"-",12344.38,12328.63,12390.37,12403.5,12188.62,11957.86,11637.13
"2015-12-17",12602.67,12825.48,314.45,"2.51%",12602.67,12825.48,328537696,61492304,"-",12473.27,12366.44,12401.16,12433.02,12226.63,12006.47,11688.56
"2015-12-18",12825.02,12830.25,4.77,"0.04%",12763.43,12904.08,305752704,59347272,"-",12612.52,12416.55,12407.57,12451.59,12257.3,12052.28,11738.22
"2015-12-21",12824.43,13028.31,198.06,"1.54%",12816.71,13047.12,298490688,54446716,"-",12738.06,12475.08,12429.65,12470.76,12290.81,12093.61,11785.74
"2015-12-22",13064.69,13139.13,110.82,"0.85%",12980.38,13139.12,288396544,51349256,"-",12866.84,12572.49,12451.86,12492.04,12325.33,12135.55,11834.08
"2015-12-23",13142.53,13007.87,-131.26,"-1.00%",12974.63,13187.05,312253248,57675660,"-",12966.21,12655.3,12457.59,12503.05,12363.17,12177.68,11882.01
"2015-12-24",12977.25,12932.37,-75.5,"-0.58%",12770.36,13003.78,232550080,43413768,"-",12987.59,12730.43,12465.84,12512.95,12397.31,12211.74,11926.91
"2015-12-25",12960.25,12980.57,48.2,"0.37%",12898.47,13012.74,214331264,40965144,"-",13017.65,12815.08,12516.78,12532.24,12433.17,12243.86,11978.18
"2015-12-28",13025.66,12686.34,-294.23,"-2.27%",12686.34,13064.5,279782368,52827812,"-",12949.26,12843.66,12549.2,12534.44,12467.71,12269.76,12021.02
"2015-12-29",12676.61,12806.16,119.82,"0.94%",12598.11,12806.16,215009936,40879396,"-",12882.66,12874.75,12585.45,12544.26,12505.66,12293.95,12068.63
"2015-12-30",12826.48,12889.83,83.67,"0.65%",12768.17,12899.94,231731904,45554780,"-",12859.05,12912.63,12620.63,12564.46,12530.78,12333.42,12116.99
"2015-12-31",12893.12,12664.89,-224.94,"-1.75%",12664.53,12921.71,222261744,43256604,"-",12805.56,12896.57,12631.51,12566.29,12548.91,12360.62,12154.82
"2016-01-04",12650.72,11626.04,-1038.85,"-8.20%",11625.41,12659.41,204855280,35528424,"-",12534.65,12776.15,12596.35,12530.43,12532.73,12361.07,12172.92
"2016-01-05",11116.9,11468.06,-157.98,"-1.36%",11063.64,11687.48,294290848,48312404,"-",12291,12620.13,12547.6,12493.14,12508.1,12356.68,12181.37
"2016-01-06",11520.77,11724.88,256.82,"2.24%",11413.98,11730.48,253497248,41425684,"-",12074.74,12478.7,12525.6,12460.81,12488.71,12356,12192.75
"2016-01-07",11504.9,10760.27,-964.61,"-8.23%",10745.47,11504.9,71661952,10797493,"-",11648.83,12253.94,12454.62,12389.71,12440.78,12341.32,12190.39
"2016-01-08",11008.89,10888.91,128.64,"1.20%",10376.29,11121.78,285149376,43742220,"-",11293.63,12049.6,12390.01,12327.09,12397.11,12327.77,12184.72
"2016-01-11",10656.87,10212.46,-676.45,"-6.21%",10212.46,10809.57,261299248,37783044,"-",11010.92,11772.78,12293.93,12268.78,12342.37,12301.1,12165.34
"2016-01-12",10243.57,10293.7,81.24,"0.80%",10065.09,10414.94,217637328,32661360,"-",10776.04,11533.52,12188.59,12210.64,12284.21,12280.87,12147.06
"2016-01-13",10347.08,9978.82,-314.88,"-3.06%",9978.82,10435.24,208940528,31055948,"-",10426.83,11250.79,12062.77,12140.56,12220.89,12254.69,12120.09
"2016-01-14",9678.22,10344.94,366.12,"3.67%",9668.9,10357.95,228512688,33423780,"-",10343.77,10996.3,11954.46,12079.19,12172.42,12223.89,12110.57
"2016-01-15",10268.95,9997.93,-347.01,"-3.35%",9940.89,10363.82,221160160,33174388,"-",10165.57,10729.6,11813.09,11997.54,12107.12,12185.05,12088.78
"2016-01-18",9807.25,10155.96,158.04,"1.58%",9807.25,10273.59,193371600,29893582,"-",10154.27,10582.59,11679.37,11925.1,12043.47,12142.7,12064.66
"2016-01-19",10137.38,10501.79,345.83,"3.41%",10105.55,10519.67,231434592,36060368,"-",10195.89,10485.97,11553.05,11860.39,11991.35,12103.67,12044.89
"2016-01-20",10434.36,10366.85,-134.94,"-1.28%",10297.82,10554.04,229661632,36146308,"-",10273.49,10350.16,11414.43,11800.45,11933.15,12061,12021.7
"2016-01-21",10207.42,9975.97,-390.88,"-3.77%",9975.97,10475.51,210049968,33257924,"-",10199.7,10271.73,11262.84,11726.99,11860.22,12006.97,11996.39
"2016-01-22",10095.42,10111.57,135.6,"1.36%",9837.74,10171.92,178117792,27638318,"-",10222.43,10194,11121.8,11658.01,11793.82,11956.49,11972.14
"2016-01-25",10194.75,10192.53,80.96,"0.80%",10103.65,10291.5,165141232,25887930,"-",10229.74,10192.01,10982.4,11593.29,11749.59,11912.3,11949.58
"2016-01-26",10079.22,9483.55,-708.98,"-6.96%",9463.31,10104.47,213988368,31046674,"-",10026.09,10110.99,10822.26,11496.06,11685.73,11849.56,11919.23
"2016-01-27",9525.61,9422.43,-61.12,"-0.64%",8986.52,9556.83,221352720,30284268,"-",9837.21,10055.35,10653.07,11393.63,11619.26,11787.78,11888.13
"2016-01-28",9309.87,9082.59,-339.84,"-3.61%",9045.5,9430.56,168852752,23201222,"-",9658.53,9929.12,10462.71,11279.35,11541.67,11723.76,11841.43
"2016-01-29",9077.11,9418.2,335.61,"3.70%",9056.04,9491.06,180895280,24874076,"-",9519.86,9871.14,10300.37,11165.77,11465.94,11659.93,11799.4
"2016-02-01",9389.62,9322.01,-96.19,"-1.02%",9196.15,9457.43,153653488,21757908,"-",9345.76,9787.75,10185.17,11048.83,11390.76,11592.33,11750.21
"2016-02-02",9332.69,9610.93,288.92,"3.10%",9332.69,9646.95,167598240,24431638,"-",9371.23,9698.66,10092.31,10934.92,11319.96,11532.81,11702.84
"2016-02-03",9509.5,9638.87,27.94,"0.29%",9453.16,9679.54,158729872,22931160,"-",9414.52,9625.86,9988.01,10818.24,11256.81,11471.69,11655.14
"2016-02-04",9667.91,9793.07,154.2,"1.60%",9667.91,9844.02,179719328,26659648,"-",9556.62,9607.57,9939.65,10711.08,11197.14,11409.69,11607.07
"2016-02-05",9802.25,9673.48,-119.59,"-1.22%",9670.02,9830.08,147328672,21788444,"-",9607.67,9563.77,9878.88,10602.45,11134.45,11347.81,11557.7
"2016-02-15",9385.52,9668.85,-4.63,"-0.05%",9385.52,9725.18,137361536,19966516,"-",9677.04,9511.4,9851.7,10492.06,11072.82,11301.95,11512.15
"2016-02-16",9727.76,10045.37,376.52,"3.89%",9727.76,10071.02,200401248,30137008,"-",9763.93,9567.58,9839.29,10404.03,11013.94,11262.1,11469.23
"2016-02-17",10043.69,10161.77,116.4,"1.16%",9982.17,10178.55,230764912,34371552,"-",9868.51,9641.51,9848.43,10315.88,10955.6,11223.71,11430.07
"2016-02-18",10231.26,10116.4,-45.37,"-0.45%",10099.1,10273.63,237235776,35983388,"-",9933.17,9744.89,9837.01,10223.44,10895.74,11182.31,11393.95
"2016-02-19",10091.67,10162.32,45.92,"0.45%",10066.04,10225.99,190410944,30295608,"-",10030.94,9819.31,9845.23,10140.02,10829.16,11136.61,11353.16
"2016-02-22",10290.05,10370.99,208.68,"2.05%",10239.58,10371.14,235950816,36339992,"-",10171.37,9924.2,9855.98,10098.18,10767.67,11097.45,11314.31
"2016-02-23",10374.36,10299.67,-71.32,"-0.69%",10171.67,10397.52,227973824,36131712,"-",10222.23,9993.08,9845.87,10059.24,10699.46,11054.58,11276.19
"2016-02-24",10256.39,10307.63,7.96,"0.08%",10100.5,10355.32,222308160,35271624,"-",10251.4,10059.95,9842.91,10011.99,10628.67,11017.44,11236.4
"2016-02-25",10290.96,9551.08,-756.55,"-7.34%",9510.1,10290.96,270406688,39476576,"-",10138.34,10035.76,9821.67,9971.69,10542.25,10964.86,11180.7
"2016-02-26",9625.37,9573.7,22.62,"0.24%",9392.67,9676.24,208500416,29632934,"-",10020.61,10025.78,9794.77,9927.85,10458.28,10912.71,11127.47
"2016-02-29",9528.72,9097.36,-476.34,"-4.98%",9000.89,9528.72,208654400,26713012,"-",9765.89,9968.63,9740.01,9890.68,10361.2,10851.98,11079.73
"2016-03-01",9116.56,9322,224.64,"2.47%",9011.51,9384.31,210109008,28038638,"-",9570.35,9896.29,9731.94,9858.29,10277.1,10790.41,11034.47
"2016-03-02",9308.49,9766.37,444.37,"4.77%",9308.49,9781.91,269773504,35416500,"-",9462.1,9856.75,9749.13,9851.21,10201.1,10735.83,10995.89
"2016-03-03",9770.74,9762.01,-4.36,"-0.04%",9749,9946.93,288666944,38354296,"-",9504.29,9821.31,9783.1,9831.77,10122.91,10680.85,10955.48
"2016-03-04",9721.22,9536.71,-225.3,"-2.31%",9447.11,9797.56,260496576,34566464,"-",9496.89,9758.75,9789.03,9816.4,10044.7,10615.08,10906.97
"2016-03-07",9642.25,9703.83,167.12,"1.75%",9614.69,9805.37,198685984,27005760,"-",9618.18,9692.04,9808.12,9801.33,9996.65,10552.55,10863.21
"2016-03-08",9690.57,9732.73,28.9,"0.30%",9348.76,9732.73,230994064,31220394,"-",9700.33,9635.34,9814.21,9775.69,9953.26,10486.64,10818.04
"2016-03-09",9525.25,9523.14,-209.59,"-2.15%",9466.49,9672.49,180320848,24950266,"-",9651.68,9556.89,9808.42,9747.57,9898.22,10414.32,10774.01
"2016-03-10",9526.19,9390.35,-132.79,"-1.39%",9382.16,9600.23,151024912,21323020,"-",9577.35,9540.82,9788.29,9728.05,9863.97,10341.96,10727.52
"2016-03-11",9286.53,9363.41,-26.94,"-0.29%",9254.24,9430.95,127013352,17566178,"-",9542.69,9519.79,9772.78,9703.11,9825.83,10270.59,10680.56
"2016-03-14",9466.42,9665.13,301.72,"3.22%",9466.42,9763.37,206576992,30120076,"-",9534.95,9576.57,9772.6,9685.53,9812.15,10204.28,10639.41
"2016-03-15",9636.63,9574.19,-90.94,"-0.94%",9536.27,9677.48,171548464,25771988,"-",9503.24,9601.79,9749.04,9688.55,9794.16,10142.03,10592.3
"2016-03-16",9629.82,9469.03,-105.16,"-1.10%",9418.55,9661.93,158569568,23319222,"-",9492.42,9572.05,9714.4,9690.11,9781.42,10075.29,10541.87
"2016-03-17",9515.63,9791.85,322.82,"3.41%",9511.71,9820.99,232923920,35822004,"-",9572.72,9575.04,9698.18,9713.75,9767.59,10013.33,10496.55
"2016-03-18",9841.04,10126.59,334.74,"3.42%",9833.11,10170.69,318038496,48894260,"-",9725.36,9634.02,9696.39,9737.36,9770.81,9962.57,10451.57
"2016-03-21",10255.9,10394.14,267.55,"2.64%",10234.65,10394.14,338114656,52281136,"-",9871.16,9703.06,9697.55,9773.1,9776.76,9937.93,10410.96
"2016-03-22",10308.91,10344.08,-50.06,"-0.48%",10254.69,10435.13,279156480,44607280,"-",10025.14,9764.19,9699.77,9797.54,9772.82,9915.45,10366.23
"2016-03-23",10317.93,10442.38,98.3,"0.95%",10277.25,10442.38,247866736,41391936,"-",10219.81,9856.12,9706.5,9824.32,9774.71,9889.8,10321.28
"2016-03-24",10346.56,10283.68,-158.7,"-1.52%",10263.56,10473.22,270355872,46298284,"-",10318.17,9945.45,9743.13,9840.67,9782.4,9880.27,10275.88
"2016-03-25",10256.41,10339.68,56,"0.54%",10223.16,10371.52,209957232,35261636,"-",10360.79,10043.08,9781.43,9862.88,9788.1,9869.28,10232.67
"2016-03-28",10399.17,10276.84,-62.84,"-0.61%",10248.27,10494.2,239851376,39373296,"-",10337.33,10104.25,9840.41,9883.15,9790.21,9870.57,10187.61
"2016-03-29",10259.71,10094.71,-182.13,"-1.77%",10024.06,10279,207050080,33592556,"-",10287.46,10156.3,9879.04,9884.79,9805.49,9866.59,10144.41
"2016-03-30",10187.64,10445.69,350.98,"3.48%",10187.64,10445.69,230625504,39401788,"-",10288.12,10253.96,9913.01,9894.26,9831.07,9875.93,10105.07
"2016-03-31",10494.52,10455.37,9.68,"0.09%",10426.45,10552.58,250739248,44470704,"-",10322.46,10320.32,9947.68,9905.56,9865.39,9878.14,10064.5
"2016-04-01",10410.68,10379.65,-75.72,"-0.72%",10224.37,10442.3,215708432,36547256,"-",10330.45,10345.62,9989.82,9912.8,9889.43,9885.77,10026.41
"2016-04-05",10393.65,10640.27,260.62,"2.51%",10373.54,10656.15,262935840,43696336,"-",10403.14,10370.23,10036.65,9921.78,9922.38,9895.46,10009.98
"2016-04-06",10604.23,10683.86,43.59,"0.41%",10570.14,10696.03,261054400,44649952,"-",10520.97,10404.21,10084.2,9934.58,9949.21,9899.1,9996.91
"2016-04-07",10719.27,10504.88,-178.98,"-1.68%",10504.88,10743.23,266086480,45460204,"-",10532.81,10410.46,10133.29,9941.16,9970.86,9901.86,9976.58
"2016-04-08",10425.01,10413.54,-91.34,"-0.87%",10288.8,10457.01,222155696,37772608,"-",10524.44,10423.45,10184.45,9969.91,9986.37,9910.61,9970.8
"2016-04-11",10513.87,10609.6,196.06,"1.88%",10513.87,10667.04,245676240,41501420,"-",10570.43,10450.44,10246.76,10004.44,10009.77,9920.57,9966.14
"2016-04-12",10600.79,10533.41,-76.18,"-0.72%",10430.31,10624.59,217142992,37533652,"-",10549.06,10476.1,10290.17,10052.3,10031.39,9927.39,9971.49
"2016-04-13",10599.21,10684.92,151.52,"1.44%",10599.21,10810.41,310650976,49221624,"-",10549.27,10535.12,10345.71,10097.73,10047.37,9951.42,9978.01
"2016-04-14",10741.65,10771.61,86.69,"0.81%",10651.92,10771.96,240663856,38955928,"-",10602.62,10567.71,10410.84,10131.24,10062.62,9978.4,9991.22
"2016-04-15",10774.49,10733.64,-37.97,"-0.35%",10680.74,10784.6,218468768,36131780,"-",10666.64,10595.54,10457.93,10163.63,10078.05,10011.42,9997.7
"2016-04-18",10665.44,10568.93,-164.7,"-1.53%",10508.98,10665.44,208783408,34846824,"-",10658.5,10614.47,10480.04,10198.04,10088.22,10034.43,10007.22
"2016-04-19",10618.83,10602.46,33.53,"0.32%",10531.54,10649.25,188697184,32491788,"-",10672.31,10610.68,10490.46,10227.99,10094,10060.04,10014.66
"2016-04-20",10632.07,10164.74,-437.72,"-4.13%",10011.57,10647.09,304527904,48942408,"-",10568.28,10558.77,10481.49,10242.39,10090.63,10071.12,10009.04
"2016-04-21",10120.11,10058.8,-105.94,"-1.04%",10049.35,10242.36,213752848,33555512,"-",10425.71,10514.16,10462.31,10260.25,10084.41,10079.52,10003.91
"2016-04-22",9995.12,10151.76,92.96,"0.92%",9976.04,10151.76,170672528,27354424,"-",10309.34,10487.99,10455.72,10285.63,10099.43,10086.69,10006.84
"2016-04-25",10122.13,10106.79,-44.97,"-0.44%",9986.39,10137.75,154085296,25035348,"-",10216.91,10437.71,10444.07,10310.41,10112.75,10095.36,10006.76
"2016-04-26",10095.96,10209.9,103.11,"1.02%",10076.74,10209.9,151350992,24761136,"-",10138.4,10405.35,10440.73,10328.57,10140.57,10106.18,10007.05
"2016-04-27",10221.83,10174.16,-35.74,"-0.35%",10159.5,10279.09,169442976,27759368,"-",10140.28,10354.28,10444.7,10348.57,10161.87,10108.75,10018.56
"2016-04-28",10178.24,10149.91,-24.25,"-0.24%",9990.67,10198.95,169807424,27680116,"-",10158.5,10292.11,10429.91,10371.26,10171.46,10108.52,10030.68
"2016-04-29",10111.61,10141.54,-8.37,"-0.08%",10100.18,10196.92,140358944,23794566,"-",10156.46,10232.9,10414.22,10382.92,10180.95,10109.02,10048.33
"2016-05-03",10144.15,10441.92,300.38,"2.96%",10105.8,10441.92,203638720,34171404,"-",10223.49,10220.2,10417.33,10393.43,10203.58,10114.61,10065.4
"2016-05-04",10401.67,10422.8,-19.12,"-0.18%",10389.77,10498.32,205626880,34637544,"-",10266.07,10202.23,10406.46,10394.38,10221.55,10115.65,10083.74
"2016-05-05",10403.55,10474.01,51.21,"0.49%",10372.22,10480.22,180871152,31108514,"-",10326.04,10233.16,10395.97,10398.71,10240.08,10119.14,10098.13
"2016-05-06",10473.3,10100.54,-373.47,"-3.57%",10100.54,10501.43,259249728,42758864,"-",10316.16,10237.33,10375.75,10387.32,10254.52,10114.99,10105.82
"2016-05-09",10018.51,9790.48,-310.06,"-3.07%",9747.87,10018.51,201947424,31088692,"-",10245.95,10201.2,10344.6,10370.88,10264.52,10119.78,10105.78
"2016-05-10",9770.3,9793.21,2.73,"0.03%",9738.52,9836.98,136891200,21795338,"-",10116.21,10169.85,10303.78,10352.66,10275.27,10124.17,10107.77
"2016-05-11",9848.32,9781.15,-12.06,"-0.12%",9743.08,9904.53,154095616,24706044,"-",9987.88,10126.97,10266.16,10336.14,10278.17,10137.85,10109.64
"2016-05-12",9664.28,9796.58,15.43,"0.16%",9544.12,9801.2,156009504,23941998,"-",9852.39,10089.21,10221.75,10326.2,10283.73,10147.34,10105.5
"2016-05-13",9769.13,9759.27,-37.31,"-0.38%",9710.17,9880.69,142455936,22373734,"-",9784.14,10050.15,10171.13,10303.32,10290.98,10147.2,10098.79
"2016-05-16",9729.79,9910.08,150.81,"1.55%",9690.33,9910.08,149063776,23509314,"-",9808.06,10027,10129.95,10285.15,10293.94,10150.16,10095.35
"2016-05-17",9918.43,9908.79,-1.29,"-0.01%",9839.86,10007.38,177572080,29089894,"-",9831.17,9973.69,10096.94,10269.45,10288.49,10157.6,10091.13
"2016-05-18",9835.58,9694.78,-214.01,"-2.16%",9591.18,9835.58,177671440,26726618,"-",9813.9,9900.89,10051.56,10237.94,10271.01,10157.42,10079.86
"2016-05-19",9684.12,9733.74,38.96,"0.40%",9684.12,9847.21,156519120,25162698,"-",9801.33,9826.86,10030.01,10206.26,10255.75,10157.44,10070.42
"2016-05-20",9657.75,9816.75,83.01,"0.85%",9628.98,9816.75,149982320,24214478,"-",9812.83,9798.48,10017.91,10183.33,10240.11,10163.31,10062.24
"2016-05-23",9839.78,9918.16,101.41,"1.03%",9839.76,9937.83,168996000,27925846,"-",9814.44,9811.25,10006.23,10166.81,10230.97,10173.87,10068.36
"2016-05-24",9903.17,9821.7,-96.46,"-0.97%",9765.65,9903.17,155743072,25034328,"-",9797.03,9814.1,9991.97,10140.55,10218.02,10183.03,10072.49
"2016-05-25",9883.94,9784.6,-37.1,"-0.38%",9756.52,9930.81,151806992,25375138,"-",9814.99,9814.45,9970.71,10115.59,10205.72,10185.42,10083.95
"2016-05-26",9766.08,9826.14,41.54,"0.42%",9605.45,9826.14,166070288,26434656,"-",9833.47,9817.4,9953.31,10086.96,10199,10190.46,10092.35
"2016-05-27",9798.34,9813.63,-12.51,"-0.13%",9775.22,9878.74,159719984,25454934,"-",9832.85,9822.84,9936.49,10055.03,10183.2,10197.35,10093.14
"2016-05-30",9756.87,9768.84,-44.79,"-0.46%",9681.24,9847.7,138615552,21788808,"-",9802.98,9808.71,9917.86,10022.87,10166.04,10196.89,10093.25
"2016-05-31",9786,10159.93,391.09,"4.00%",9786,10159.93,255837040,39504444,"-",9870.63,9833.83,9903.76,10009.24,10160.55,10197.56,10103.64
"2016-06-01",10184.23,10209.14,49.21,"0.48%",10177.21,10284.36,265378464,43411860,"-",9955.54,9885.26,9893.08,9996.13,10149.77,10193.86,10112.06
"2016-06-02",10192.51,10274.03,64.89,"0.64%",10181.18,10274.03,231725616,37546444,"-",10045.11,9939.29,9883.08,9999.77,10139.52,10192.46,10121.08
"2016-06-03",10275.94,10344.91,70.88,"0.69%",10258.02,10412.95,251444672,43335084,"-",10151.37,9992.11,9895.3,10009.31,10135.52,10190.51,10134.78
"2016-06-06",10383.45,10363.09,18.18,"0.18%",10296.18,10403.8,208363872,35549880,"-",10270.22,10036.6,9923.93,10016.35,10134.26,10192.1,10150.99
"2016-06-07",10365.81,10347.84,-15.24,"-0.15%",10297.42,10371.87,199520848,34543152,"-",10307.8,10089.22,9951.66,10024.39,10127.72,10192.26,10167.4
"2016-06-08",10330.18,10316.82,-31.02,"-0.30%",10232.13,10372.98,208133536,36855380,"-",10329.34,10142.44,9978.44,10027.95,10122.3,10193.06,10178.26
"2016-06-13",10190.78,9862.58,-454.24,"-4.40%",9862.58,10256.62,233249792,39059768,"-",10247.05,10146.08,9981.74,10017.57,10101.74,10188.42,10183.07
"2016-06-14",9830.55,9895.15,32.57,"0.33%",9795.94,9927.59,169160288,27414476,"-",10157.1,10154.23,9988.54,10009.07,10079.83,10177.41,10190.17
"2016-06-15",9790.88,10173.85,278.7,"2.82%",9779.11,10215.61,229617520,37586684,"-",10119.25,10194.73,10001.72,10010.15,10065.84,10171.78,10196.53
"2016-06-16",10154.18,10115.12,-58.73,"-0.58%",10090.23,10199.52,234661824,39190900,"-",10072.7,10190.25,10012.04,9999.26,10054.49,10166.49,10196.34
"2016-06-17",10135.38,10182.53,67.41,"0.67%",10113.95,10261.96,226520288,37508476,"-",10045.85,10187.59,10036.43,9991.25,10043.99,10157.33,10192.82
"2016-06-20",10183.77,10221.85,39.32,"0.39%",10101.63,10241.91,199578496,33626772,"-",10117.7,10182.37,10060.83,9982.84,10045.42,10148.09,10190.78
"2016-06-21",10285.04,10131.86,-89.99,"-0.88%",10093.15,10357.18,234898496,39459468,"-",10165.04,10161.07,10076.59,9983.89,10047.25,10140.63,10185.6
"2016-06-22",10108.96,10297.98,166.12,"1.64%",10104.88,10297.98,197126752,32967026,"-",10189.87,10154.56,10095.58,10000.8,10050.9,10138.32,10185.84
"2016-06-23",10288.47,10255.27,-42.71,"-0.41%",10183.01,10312.61,217227984,35999748,"-",10217.9,10145.3,10117.26,10016.21,10054.62,10131.23,10184.44
"2016-06-24",10235.04,10147.7,-107.57,"-1.05%",9901.9,10315.35,270946432,43196400,"-",10210.93,10128.39,10135.41,10028.42,10053.06,10123.52,10182.28
"2016-06-27",10090.05,10377.57,229.87,"2.27%",10090.05,10377.57,234958784,39317452,"-",10242.08,10179.89,10162.98,10047.79,10058.15,10117.37,10187
